data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,inter1,interaction,region,country,admin1,admin2,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1592663,566,NIG12243,12243,24 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Benue,Guma,Gbajimba,7.8155,8.8604,2,Vanguard (Lagos),National,"24 April. Fulanis attack Tse-Umenge, Mbadwen council ward, Mbakpase, Saghev council ward and Tse-Ali, Mbawa council ward in Guma LGA over two days; 39 dead. Tse-Ali had been attacked by Fulanis over the weekend as well. Military forces captured a suspect in the following days; the attackers may have had an association with Boko Haram, but describes the attackers as ""militia herdsmen.""",20,1525109183,NGA
1592662,566,NIG12242,12242,24 April 2018,2018,2,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Benue,Gwer East,Aliade,7.2964,8.487,2,Vanguard (Lagos); Daily Trust (Abuja),National,"23 or 24 April. Fulanis attack St. Ignatius Catholic Church, Ukpor-Mbalom (Ayar-Mbalom), Gwer East Local Government Area, killing two priests and 17 congregants. The attackers also burned down area homes and destroyed food. Vanguard indicates the attack occurred on 23 April.",19,1525109183,NGA
1592658,566,NIG12238,12238,23 April 2018,2018,2,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Delta,Aniocha North,Onicha-Olona,6.37085,6.56677,1,The Sun (Nigeria),National,"23 April, on or before. Fulanis kill a farmer in Onicha-Olona in Aniocha North Local Government Area of Delta State on or before 23/04.",1,1525109183,NGA
1577851,566,NIG12195,12195,21 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Benue,Guma,Gbajimba,7.8155,8.8604,2,Vanguard (Lagos),National,"21 April. Suspected Fulanis attack Tse-Abi, Tse-Ginde, Tse-Peviv, Tse-Ikyo, Agenke and Gbenke communities of Unzughul, Saghev in Guma LGA on the evening of 20 April and the morning of 21 April. 31 believed dead.",16,1524511953,NGA
1592644,566,NIG12224,12224,21 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Benue,Logo,Iorzaa,7.1622,9.0888,2,Vanguard (Lagos),National,"21 April. Suspected Fulanis attack an area between Iorza and Joota, along Anyiin-Gbeji road in Logo LGA, killing a civilian. The Fulanis had also established a road block.",1,1525109183,NGA
1577850,566,NIG12194,12194,20 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Benue,Guma,Gbajimba,7.8155,8.8604,2,Vanguard (Lagos),National,"20 April. Suspected Fulanis attack Tse-Abi, Tse-Ginde, Tse-Peviv, Tse-Ikyo, Agenke and Gbenke communities of Unzughul, Saghev in Guma LGA on the evening of 20 April and the morning of 21 April. 31 believed dead.",15,1524511953,NGA
1577847,566,NIG12191,12191,19 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Benue,Guma,Agasha,7.7166,8.899,1,This Day (Lagos),National,19 April. A Fulani attack on Agasha community in Guma LGA causes 10 deaths.,10,1524511953,NGA
1577836,566,NIG12180,12180,18 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Plateau,Bassa,Miango,9.85,8.73333,1,Vanguard (Lagos),National,"18 April. Suspected Fulanis attack and kill four civilians in Jebbu-Miango village, Bassa Local Government Area of Plateau State.",4,1524511953,NGA
1577838,566,NIG12182,12182,18 April 2018,2018,1,Battle-No change of territory,Fulani Ethnic Militia (Nigeria),4,14,Western Africa,Nigeria,Taraba,Donga,Zambana,7.51667,10.2167,1,Vanguard (Lagos),National,"18 April. Military forces repel a Fulani attack in Zamban (Zambana). Weapons recovered, causalities not known. One of the attackers was reportedly captured.",0,1524511953,NGA
1577841,566,NIG12185,12185,18 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Delta,Aniocha North,Onicha-Olona,6.3709,6.5668,1,Vanguard (Lagos),National,"18 April. Fulanis attack Onicha-Olona, killing a farmer.",1,1524511953,NGA
1577832,566,NIG12176,12176,17 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Benue,Logo,Ugba,7.5,9.33333,2,Vanguard (Lagos),National,"17 April. Suspected Fulanis killed the village head of Chembe settlement in Ukemberagya/Tswarev ward of Gaambe-Tiev, Logo local government area of Benue state.",1,1524511953,NGA
1577829,566,NIG12173,12173,16 April 2018,2018,1,Battle-No change of territory,Fulani Ethnic Militia (Nigeria),4,14,Western Africa,Nigeria,Benue,Logo,Anyiin,7.8188,9.2453,1,Agence France Presse; Vanguard,National-International,"16 April. Police personnel come under a series of attacks in Anyibe (Anyiin), Logo LGA. AFP claims that the were perpetrators unknown, though Vanguard claims Fulani responsibility. The attacks took place over two days. Four dead.",2,1524511953,NGA
1577823,566,NIG12167,12167,16 April 2018,2018,1,Battle-No change of territory,Fulani Ethnic Militia (Nigeria),4,14,Western Africa,Nigeria,Benue,Guma,Gbajimba,7.8155,8.8604,2,Vanguard (Lagos); The Nation (Nigeria),National,16 April. Military forces kill four members of a Fulani militia in Teguma village in Guma Local Government Area of Benue. 20 others captured.,4,1524511953,NGA
1577822,566,NIG12166,12166,15 April 2018,2018,1,Battle-No change of territory,Fulani Ethnic Militia (Nigeria),4,14,Western Africa,Nigeria,Benue,Logo,Anyiin,7.8188,9.2453,1,Agence France Presse; Vanguard; Twitter,Other-National,"15 April. Police personnel come under a series of attacks in Anyibe (Anyiin), Logo LGA. AFP claims that the were perpetrators unknown, though Vanguard claims Fulani responsibility. The attacks took place over two days. Four dead. A third source claims 10 dead.",2,1524511953,NGA
1577816,566,NIG12160,12160,15 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Nasarawa,Awe,Awe,8.1,9.13333,2,The Sun (Nigeria),National,"14-15 April. Fulanis attacks several villages in Obi, Awe, Doma and Keana LGAs, killing at least 78 ""[over] the weekend.""",20,1524511953,NGA
1577812,566,NIG12156,12156,15 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Delta,Ndokwa East,Umuachi-Ator,5.7882,6.4587,1,Vanguard (Lagos),National,15 April. Fulanis attack and kill five travellers at Umuachi-Afor.,5,1524511953,NGA
1577815,566,NIG12159,12159,15 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Nasarawa,Obi,Obi,8.36667,8.76667,2,The Sun (Nigeria),National,"14-15 April. Fulanis attacks several villages in Obi, Awe, Doma and Keana LGAs, killing at least 78 ""[over] the weekend.""",20,1524511953,NGA
1577817,566,NIG12161,12161,15 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Nasarawa,Doma,Doma,8.38333,8.35,2,The Sun (Nigeria),National,"14-15 April. Fulanis attacks several villages in Obi, Awe, Doma and Keana LGAs, killing at least 78 ""[over] the weekend.""",19,1524511953,NGA
1577818,566,NIG12162,12162,15 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Nasarawa,Keana,Keana,8.1333,8.8,2,The Sun (Nigeria),National,"14-15 April. Fulanis attacks several villages in Obi, Awe, Doma and Keana LGAs, killing at least 78 ""[over] the weekend.""",19,1524511953,NGA
1257882,566,NIG12142,12142,12 April 2018,2018,2,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Taraba,Wukari,Wukari,7.85,9.78333,2,The Guardian (Lagos); The Sun (Nigeria),National,11-12 April. 51 are dead following a Fulani attack on Jandeikyula village in Wukari Local Council of Taraba State. The attack occurred on either 11/04 or 12/04.,51,1523901871,NGA
1257881,566,NIG12141,12141,12 April 2018,2018,2,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Kwara,Moro,Oloworu,8.8,4.33333,1,Vanguard (Lagos),National,"12 April. Suspected Fulanis attack and kill a civilian in Olowu village in Malete, Moro Local Government Area of Kwara on or before 12/04.",1,1523901871,NGA
1257879,566,NIG12139,12139,12 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Benue,Makurdi,Makurdi,7.7411,8.5121,2,Agence France Presse,International,"12 April. Fulani militia attacks Agboughul, outside of Makurdi. Three deaths reported.",3,1523901871,NGA
1577801,566,NIG12145,12145,12 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Benue,Ukum,Tse Akanga,7.73649,9.51261,1,Vanguard (Lagos),National,"12 April. 56 are dead in Fulani attacks on Gbeji town of Tsaav ward, Tse-Akaanya and Tse-Hiityo of Lumbuv council ward of Ukum LGA.",28,1524511953,NGA
1577802,566,NIG12146,12146,12 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Benue,Ukum,Ukum,7.5021,9.1318,2,Vanguard (Lagos),National,"12 April. 56 are dead in Fulani attacks on Gbeji town of Tsaav ward, Tse-Akaanya and Tse-Hiityo of Lumbuv council ward of Ukum LGA.",28,1524511953,NGA
1257864,566,NIG12124,12124,11 April 2018,2018,1,Battle-No change of territory,Fulani Ethnic Militia (Nigeria),4,14,Western Africa,Nigeria,Benue,Guma,Gbajimba,7.8155,8.8604,2,The Nation (Nigeria),National,"11 April. Fulani militia kill a soldier in Tse-Ikyo, Guma LGA.",1,1523901871,NGA
1257874,566,NIG12134,12134,11 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Nasarawa,Obi,Obi,8.36667,8.76667,2,The Nation (Nigeria),National,11 April. Fulani gunmen attacked Kadarko town in Obi local government area of the state and killed four people. Several people were also injured in the attack.,4,1523901871,NGA
1257863,566,NIG12123,12123,11 April 2018,2018,1,Battle-No change of territory,Fulani Ethnic Militia (Nigeria),4,44,Western Africa,Nigeria,Benue,Ukum,Zaki Biam,7.51667,9.61667,2,Vanguard (Lagos),National,"11 April. Fulani militia attacks Jande-Ikyura in Ukum Local Government Area, killing 22. Following or during the attack, militia mobilized and killed three of the attackers.",3,1523901871,NGA
1257873,566,NIG12133,12133,11 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Benue,Ukum,Zaki Biam,7.51667,9.61667,2,Vanguard (Lagos),National,"11 April. Fulani militia attacks Jande-Ikyura in Ukum Local Government Area, killing 22. Following or during the attack, militia mobilized and killed three of the attackers.",22,1523901871,NGA
1257872,566,NIG12132,12132,11 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Benue,Logo,Ugba,7.5,9.33333,2,Vanguard (Lagos); The Nation (Nigeria),National,"11 April. Fulani militia attacked Igboughur Mbavuur, in Logo Local Government, killing 1 or 2 farmers.",1,1523901871,NGA
1257860,566,NIG12120,12120,10 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Anambra,Oyi,Nteje,6.26744,6.92283,1,Vanguard (Lagos),National,10 April. A civilian woman has allegedly been raped and murdered in her farmland at Nteje in Oyi Local Government Area of Anambra State by persons suspected to be herdsmen.,1,1523901871,NGA
1257861,566,NIG12121,12121,10 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Benue,Ukum,Zaki Biam,7.51667,9.61667,2,Premium Times (Abuja); Agence France Presse,National,10 April. Fulani militia attacked Gbeji Village in Ukum Local Government Area. Seven deaths reported.,7,1523901871,NGA
1257856,566,NIG12116,12116,09 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Nasarawa,Keana,Kadarko,8.23333,8.56667,1,This Day (Lagos),National,09 April. Fulanis attack and kill four Tiv civilians in Kadarko.,4,1523901871,NGA
1346670,566,NIG12106,12106,07 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Nasarawa,Keana,Aloshi,8.23333,8.8,1,This Day (Lagos),National,07 April. Fulanis attack and kill two Tiv farmers in Aloshi.,2,1524053812,NGA
1346944,566,NIG12093,12093,05 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Benue,Gwer West,Agagbe,7.7164,8.1359,2,Daily Trust (Abuja); This Day,National,"05 April. Suspected herdsmen attacked the four communities of Mbapupuu, Mbapa, Mbachhphon, and Enger all in Agagbe district of Gwer West LGA during the early morning hours. 10-18 believed dead.",5,1524053813,NGA
1346942,566,NIG12094,12094,05 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Kaduna,Sabon-Gari,Samaru,11.1667,7.6333,3,Daily Trust (Abuja); Nigeria Tribune,National,"05 April. Suspected Fulanis attack Samaru. The village head and five others reported dead. In a conflicting account, the Nigerian Tribune reports that attack took place at Sarari village in Chikun LGA.",6,1524053813,NGA
1346954,566,NIG12095,12095,05 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Taraba,Donga,Donga,7.7167,10.05,2,This Day (Lagos),National,"05 April. Fulanis attack Utile in Donga Local Government Area, killing 5.",5,1524053813,NGA
1346955,566,NIG12097,12097,05 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Kaduna,Jemaa,Jemaa,9.4667,8.3833,2,Nigeria Tribune,National,"05 April. Fulanis attack and kill two on the road to Kafanchan, Jemaa LGA.",2,1524053813,NGA
1346943,566,NIG12092,12092,05 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Benue,Gwer West,Enger,7.7215,8.2529,1,Daily Trust (Abuja); This Day,National,"05 April. Suspected herdsmen attacked the four communities of Mbapupuu, Mbapa, Mbachhphon, and Enger all in Agagbe district of Gwer West LGA during the early morning hours. 10-18 believed dead.",5,1524053813,NGA
1346949,566,NIG12096,12096,05 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Benue,Guma,Agasha,7.7166,8.899,1,The Nation (Nigeria),National,"05 April. Fulanis attack Agasha, Guma LGA, killing two Tiv farmers and injuring three.",2,1524053813,NGA
1347087,566,NIG12087,12087,04 April 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Taraba,Takum,Takum,7.2667,9.9833,1,Vanguard (Lagos),National,"04 April. Fulanis attack Mbiya village in Takum Local Government Area, killing four.",4,1524053813,NGA
1347088,566,NIG12086,12086,04 April 2018,2018,2,Battle-No change of territory,Fulani Ethnic Militia (Nigeria),4,44,Western Africa,Nigeria,Benue,Vandeikya,Mbara,6.905,9.0757,1,Daily Trust (Abuja),National,"01 April - 05 April. Fulanis and local Mbara militia clashed ""earlier this week"" (source dated 06 April). One herder reported missing.",0,1524053813,NGA
1347331,566,NIG12080,12080,02 April 2018,2018,2,Headquarters or base established,Fulani Ethnic Militia (Nigeria),4,40,Western Africa,Nigeria,Benue,Logo,Ugba,7.5,9.3333,2,The Nation (Nigeria),National,"02 April. Fulanis overtake Tombo ward, Logo Local Government Area of Benue, causing residents to flee. The event took place on or before 02 April. No reported violence.",0,1524053813,NGA
1347320,566,NIG12079,12079,02 April 2018,2018,1,Battle-No change of territory,Fulani Ethnic Militia (Nigeria),4,48,Western Africa,Nigeria,Enugu,Aninri,Ndeaboh,6.0426,7.5821,2,Vanguard (Lagos),National,"02 April. Fulanis attacked and injured a private security guard in Okpanku community, Aninri LGA on 02 April.",0,1524053813,NGA
1348193,566,NIG12099,12099,28 March 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Edo,Ovia North East,Odighi,6.63951,5.76445,1,Vanguard (Lagos),National,"28 March. A church pastor is abducted by suspected Fulani in in Odighi community, Ovia North-East LGA, and then killed when their demands for ransom were not met. The body of the victim was found on 3 April.",1,1524053814,NGA
1348719,566,NIG12053,12053,25 March 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Benue,Guma,Gbajimba,7.8155,8.8604,2,Vanguard (Lagos),National,"25 March. Fulanis attack farmers at Tse-Semaka and Olegobiudu villages in Guma and Agatu LGAs on 25 March, causing five deaths.",2,1524053814,NGA
1348725,566,NIG12054,12054,25 March 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Benue,Agatu,Obangedde,7.828,7.8141,2,Vanguard (Lagos),National,"25 March. Fulanis attack farmers at Tse-Semaka and Olegobiudu villages in Guma and Agatu LGAs on 25 March, causing five deaths.",3,1524053814,NGA
1349217,566,NIG12046,12046,22 March 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Plateau,Jos South,Bukuru,9.794,8.864,2,Vanguard (Lagos),National,22 March. A Fulani attack on Dong community in Jos South caused three deaths.,3,1524053815,NGA
1349218,566,NIG12047,12047,22 March 2018,2018,1,Violence against civilians,Fulani Ethnic Militia (Nigeria),4,47,Western Africa,Nigeria,Benue,Guma,Gbajimba,7.8155,8.8604,2,Vanguard (Lagos),National,"22 March. Fulanis attack Branch Umenger, in Guma local government area of Benue State, killing two and destroying houses.",2,1524053815,NGA
